,Date,FORECASTDEMAND,TEMPERATURE,TOTALDEMAND,Day of Week,Month,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
0,2010-01-01,7747.906211059189,25.119509345794395,7806.514914330219,Friday,Jan,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2010-01-02,7773.818582766439,24.59780801209373,7964.023439153439,Saturday,Jan,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2010-01-03,7462.3847860360365,19.463813813813815,7345.01424924925,Sunday,Jan,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2010-01-04,8467.41140015015,20.68641141141141,8100.819399399399,Monday,Jan,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,2010-01-05,8784.750420420422,22.435623123123122,8698.667972972973,Tuesday,Jan,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,2010-01-06,8836.695915915916,22.6021021021021,8851.028006756756,Wednesday,Jan,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2010-01-07,8587.53206081081,21.81617867867868,8426.014857357357,Thursday,Jan,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2010-01-08,8791.367113363363,22.958333333333332,8797.468475975977,Friday,Jan,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,2010-01-09,8746.479099099099,27.140165165165165,9186.081306306307,Saturday,Jan,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,2010-01-10,8794.25562475822,24.9163249516441,9065.97404255319,Sunday,Jan,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,2010-01-11,9458.274288454162,23.553164556962024,9364.67169159954,Monday,Jan,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,2010-01-12,10355.39168918919,26.787462462462464,10573.903678678678,Tuesday,Jan,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,2010-01-13,10008.309992492492,23.29662162162162,9513.290457957959,Wednesday,Jan,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,2010-01-14,8851.979395562357,20.38087222647284,8608.230405508799,Thursday,Jan,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,2010-01-15,8988.532290076337,22.179656488549618,8795.247053435114,Friday,Jan,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,2010-01-16,8147.272347328245,23.358129770992367,8243.768580152671,Saturday,Jan,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,2010-01-17,8145.2174286786785,21.646321321321324,7846.795638138137,Sunday,Jan,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,2010-01-18,8752.596475225226,20.018055555555556,8360.053018018018,Monday,Jan,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,2010-01-19,8759.574521193092,19.37032967032967,8381.190223704867,Tuesday,Jan,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,2010-01-20,9045.217559386972,21.42888888888889,8792.665348659004,Wednesday,Jan,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,2010-01-21,9336.096525911707,24.06092130518234,9772.270207293666,Thursday,Jan,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,2010-01-22,10203.970548048048,27.120983483483485,10567.150506756756,Friday,Jan,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,2010-01-23,9683.059660686427,26.882761310452416,9379.836770670827,Saturday,Jan,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,2010-01-24,7845.113237105466,21.047844495765975,7998.458163972286,Sunday,Jan,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,2010-01-25,9239.828588588589,23.377552552552554,9139.03618993994,Monday,Jan,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,2010-01-26,8598.576505255254,26.283896396396397,9226.452409909909,Tuesday,Jan,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,2010-01-27,9380.081801801802,23.679466966966967,9355.530728228228,Wednesday,Jan,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,2010-01-28,9164.214031531532,22.995983483483485,9250.306873123123,Thursday,Jan,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,2010-01-29,9620.697665165164,22.661373873873874,9175.129834834834,Friday,Jan,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,2010-01-30,8118.46426051051,23.267530030030027,8317.375153903904,Saturday,Jan,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,2010-01-31,8055.649553303303,24.489827327327326,8378.306595345346,Sunday,Jan,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,2010-02-01,9265.675962351133,24.298693814829043,9340.447645024971,Monday,Feb,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,2010-02-02,9194.08555930931,23.391441441441444,8953.798096846847,Tuesday,Feb,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,2010-02-03,9163.097787542989,23.993771494077187,9165.997959495606,Wednesday,Feb,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,2010-02-04,9211.95388888889,24.50930930930931,9316.539027777777,Thursday,Feb,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,2010-02-05,9304.358015748032,24.505984251968503,9417.141547244095,Friday,Feb,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,2010-02-06,8153.3199846213,21.49450211457132,8138.3829873125715,Saturday,Feb,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,2010-02-07,8041.706302552552,22.497334834834835,8048.894084084084,Sunday,Feb,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,2010-02-08,9304.01057057057,23.9740990990991,9302.483592342342,Monday,Feb,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,2010-02-09,9459.550728729493,24.30389164441053,9597.532354063334,Tuesday,Feb,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,2010-02-10,9628.917446057278,23.965202040015694,9757.07943114947,Wednesday,Feb,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,2010-02-11,10027.396876876877,24.67774024024024,9966.537807807807,Thursday,Feb,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,2010-02-12,10414.481222690687,26.350364124185514,9987.597451130701,Friday,Feb,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,2010-02-13,8592.262526276276,22.935735735735737,8563.17753003003,Saturday,Feb,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,2010-02-14,8133.544761712439,22.96502423263328,8376.099959612278,Sunday,Feb,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,2010-02-15,9304.07705972435,24.20199081163859,9431.356205972435,Monday,Feb,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,2010-02-16,9253.840141599694,22.11427477994642,8779.560635285114,Tuesday,Feb,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,2010-02-17,9182.124087161366,21.303180212014134,8858.905704750687,Wednesday,Feb,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,2010-02-18,8932.129739837399,20.82308943089431,8720.019036585365,Thursday,Feb,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,2010-02-19,8783.61387356322,20.84,8655.299440613026,Friday,Feb,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,2010-02-20,8256.085752835354,22.176886976926088,8338.90328901056,Saturday,Feb,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,2010-02-21,8340.389692192193,25.339827327327328,8774.147083333333,Sunday,Feb,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,2010-02-22,10106.204748498498,27.721996996996996,10255.132755255256,Monday,Feb,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,2010-02-23,9890.855295252799,23.5263604785797,9354.211296796604,Tuesday,Feb,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,2010-02-24,9099.259190611088,21.615621205989477,8751.53049777418,Wednesday,Feb,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,2010-02-25,8845.084589665654,20.306534954407297,8761.521766717326,Thursday,Feb,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,2010-02-26,8808.795825825826,20.283108108108106,8722.657987987988,Friday,Feb,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,2010-02-27,8517.047581573896,22.239385796545104,8437.333512476009,Saturday,Feb,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,2010-02-28,8425.2476121673,22.007414448669202,8159.873182509506,Sunday,Feb,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,2010-03-01,8583.85826951952,18.748198198198196,8368.023843843843,Monday,Mar,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
60,2010-03-02,8624.79298325723,19.57427701674277,8364.156282343989,Tuesday,Mar,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
61,2010-03-03,8685.592173423423,19.264864864864865,8500.019410660661,Wednesday,Mar,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
62,2010-03-04,8846.721570342206,20.510684410646387,8705.348958174905,Thursday,Mar,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
63,2010-03-05,8864.839384384384,22.284609609609607,8749.56152027027,Friday,Mar,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
64,2010-03-06,8365.649391891891,23.705818318318318,8469.70484984985,Saturday,Mar,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
65,2010-03-07,8056.626645519428,23.99484536082474,8107.020126883426,Sunday,Mar,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
66,2010-03-08,8898.067535838822,25.59476946919799,9032.53557148392,Monday,Mar,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
67,2010-03-09,9026.330834670947,23.772030497592297,8744.080565810593,Tuesday,Mar,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
68,2010-03-10,8589.891918070445,19.85987748851455,8437.280026799388,Wednesday,Mar,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
69,2010-03-11,8547.000791311093,20.076648564778896,8308.72738557021,Thursday,Mar,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
70,2010-03-12,8416.046595345346,20.498723723723725,8282.123956456457,Friday,Mar,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
71,2010-03-13,7900.193277027027,18.610097597597598,7697.802323573574,Saturday,Mar,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
72,2010-03-14,7694.726193972179,19.596136012364763,7576.069377897991,Sunday,Mar,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
73,2010-03-15,8552.96777027027,20.53641141141141,8516.316771771772,Monday,Mar,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
74,2010-03-16,8740.266508358662,19.77834346504559,8681.37977963526,Tuesday,Mar,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
75,2010-03-17,8730.19837087087,19.24906156156156,8703.453138138138,Wednesday,Mar,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
76,2010-03-18,8753.222315175099,20.37023346303502,8733.85359922179,Thursday,Mar,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
77,2010-03-19,8817.064981231231,21.40427927927928,8918.708130630632,Friday,Mar,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
78,2010-03-20,8525.404949884349,23.408982266769467,8433.251445643793,Saturday,Mar,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
79,2010-03-21,8497.261675048356,25.244255319148937,8362.907752417794,Sunday,Mar,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
80,2010-03-22,8437.516949841844,21.43872571170357,8439.824374152733,Monday,Mar,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
81,2010-03-23,8922.045572577556,21.67828418230563,8917.818456530065,Tuesday,Mar,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
82,2010-03-24,8833.259253003003,20.74680930930931,8777.100266516516,Wednesday,Mar,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
83,2010-03-25,8966.80837704295,21.984948688711516,8947.830877993158,Thursday,Mar,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
84,2010-03-26,9113.072796546547,24.581343843843843,9229.777244744746,Friday,Mar,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
85,2010-03-27,8510.398816946443,23.677737809752198,8471.631215027977,Saturday,Mar,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
86,2010-03-28,8353.355495495494,23.074136636636638,8266.238352102102,Sunday,Mar,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
87,2010-03-29,8906.101448076128,23.224575920562682,8909.125519238725,Monday,Mar,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
88,2010-03-30,8892.592117039587,20.237306368330465,8827.254036144577,Tuesday,Mar,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
89,2010-03-31,8723.760472972972,19.280518018018018,8521.040619369369,Wednesday,Mar,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
90,2010-04-01,8587.798535276073,19.07776073619632,8331.415425613497,Thursday,Apr,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,2010-04-02,7556.579797709924,19.388702290076335,7358.458358778626,Friday,Apr,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,2010-04-03,7531.925379129129,17.502515015015017,7419.156794294294,Saturday,Apr,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,2010-04-04,7313.446667934576,17.0212248003043,7193.256785850133,Sunday,Apr,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,2010-04-05,7495.572921001927,17.128092485549132,7440.18221194605,Monday,Apr,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,2010-04-06,8386.822368000001,19.21752,8319.807304,Tuesday,Apr,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,2010-04-07,8351.073849783721,20.67959103421156,8430.534632324026,Wednesday,Apr,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,2010-04-08,8497.27066066066,21.316966966966966,8520.009361861863,Thursday,Apr,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,2010-04-09,8534.099973723723,18.54771021021021,8353.675882132133,Friday,Apr,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,2010-04-10,7922.483479729729,19.756944444444443,7776.248761261261,Saturday,Apr,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,2010-04-11,7603.088817567567,21.031569069069068,7505.059012762763,Sunday,Apr,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,2010-04-12,8395.472481231232,17.482845345345346,8209.924542042043,Monday,Apr,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,2010-04-13,8487.91690568979,15.020693686671862,8470.802326578332,Tuesday,Apr,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,2010-04-14,8488.155427807487,16.381321619556914,8465.786772345302,Wednesday,Apr,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,2010-04-15,8528.519136636636,17.581043543543544,8515.040146396395,Thursday,Apr,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,2010-04-16,8456.672708012327,17.439522342064716,8432.169160246533,Friday,Apr,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,2010-04-17,7907.135165165165,18.12575075075075,7863.747976726727,Saturday,Apr,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,2010-04-18,7652.734936186186,18.992567567567566,7646.796876876877,Sunday,Apr,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,2010-04-19,8506.269284876906,18.847870261821022,8575.491488862837,Monday,Apr,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,2010-04-20,8829.063084254669,18.90209683568433,8634.419664506291,Tuesday,Apr,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,2010-04-21,8653.309745351657,18.451778496362166,8499.312736459176,Wednesday,Apr,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,2010-04-22,8715.256351351352,19.209947447447448,8650.632995495496,Thursday,Apr,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,2010-04-23,8586.95986111111,20.823235735735736,8560.00911036036,Friday,Apr,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,2010-04-24,7823.181531428571,21.383619047619046,7793.708567619048,Saturday,Apr,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,2010-04-25,7787.90601997695,17.915366884364193,7470.627906262006,Sunday,Apr,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,2010-04-26,7695.148993161094,14.615235562310032,7561.860497720364,Monday,Apr,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,2010-04-27,8573.322315909958,13.632850057230064,8454.81030904235,Tuesday,Apr,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,2010-04-28,8566.340265793528,15.583744221879815,8487.335412172573,Wednesday,Apr,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
